Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 Time
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171107
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.75 0.10 20170922171107
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171107
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171107
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 228.00 0.10 20170922171107
B0 0841 00 00 00 00 00 FF FF 00 FF F839 F83B F83F 20FA 227.50 0.10 20170922171108
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 227.50 0.10 20170922171108
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 227.75 0.10 20170922171108
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171108
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F7 228.00 0.10 20170922171108
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F5 228.00 0.10 20170922171108
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F2 227.75 0.10 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EF 227.75 0.10 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EB 227.75 0.10 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E8 228.00 0.10 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E5 227.75 0.09 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E1 228.25 0.09 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DF 228.25 0.09 20170922171109
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DC 228.00 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D9 227.75 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D7 227.75 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D6 228.00 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D4 227.75 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D2 227.75 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D0 228.00 0.10 20170922171110
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CF 228.25 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CD 227.75 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CC 227.75 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CB 228.00 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CA 228.00 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20C9 228.00 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C8 228.00 0.10 20170922171111
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C8 228.00 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C7 227.75 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C6 227.75 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C6 227.50 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 227.75 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 228.00 0.10 20170922171112
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C4 228.25 0.10 20170922171112
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C3 228.00 0.10 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C3 227.75 0.13 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C2 228.00 0.13 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C3 227.75 0.13 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C4 228.25 0.13 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C5 228.25 0.13 20170922171113
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C7 228.00 0.13 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20C9 227.75 0.13 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CC 227.75 0.13 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CF 227.75 0.13 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D2 227.50 0.10 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D6 228.00 0.10 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DA 228.00 0.10 20170922171114
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DE 228.00 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E2 227.50 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E7 228.00 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EB 227.75 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EF 228.00 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20F3 228.00 0.10 20170922171115
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F6 228.00 0.10 20170922171115
B0 0843 00 00 00 00 00 FF FF 00 FF F839 F83B F83F 20F9 227.50 0.10 20170922171116
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FD 227.50 0.10 20170922171116
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FF 227.75 0.10 20170922171116
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2100 227.75 0.10 20170922171116
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2100 228.00 0.10 20170922171116
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 228.00 0.10 20170922171116
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FE 227.75 0.10 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FC 227.75 0.10 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FA 227.75 0.10 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20F6 227.50 0.10 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20F3 227.50 0.09 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EF 227.75 0.09 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20EB 228.00 0.09 20170922171117
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E7 227.75 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E4 227.50 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20E1 227.75 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20DE 227.75 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20DB 227.75 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D9 227.75 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D6 228.00 0.10 20170922171118
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20D4 227.50 0.10 20170922171119
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D3 227.50 0.10 20170922171119
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D1 227.75 0.10 20170922171119
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CF 227.50 0.10 20170922171119
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CE 228.00 0.10 20170922171119
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20CC 227.75 0.10 20170922171119
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CB 227.75 0.10 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20CA 227.75 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20C9 227.75 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20CA 227.75 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CA 227.75 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20CC 227.75 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20CD 228.00 0.13 20170922171120
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20CF 228.00 0.13 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D2 227.50 0.13 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20D5 227.75 0.10 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20D8 227.75 0.10 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20DC 228.00 0.10 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E0 227.75 0.10 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E3 228.00 0.10 20170922171121
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E7 227.75 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EC 227.50 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20EF 227.75 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F2 227.75 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F5 227.75 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20F8 228.00 0.10 20170922171122
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FA 228.00 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FC 227.25 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FE 227.75 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 227.75 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2100 227.50 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2102 228.00 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2103 228.00 0.10 20170922171123
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2103 228.00 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 227.75 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2105 227.75 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2105 227.75 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2105 227.75 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2106 228.00 0.10 20170922171124
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2106 227.50 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2106 227.75 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2106 227.75 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2106 227.75 0.10 20170922171125
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 228.00 0.10 20170922171125
B0 0841 00 00 00 00 00 FF FF 00 FF F838 F83B F83F 2106 227.75 0.10 20170922171126
B0 0843 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2107 227.75 0.10 20170922171126
B0 0843 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2107 227.75 0.10 20170922171126
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2106 227.75 0.10 20170922171126
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 2104 227.50 0.10 20170922171126
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 2102 227.75 0.10 20170922171126
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20FF 227.75 0.10 20170922171126
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20FC 227.75 0.10 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F8 227.75 0.10 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20F4 227.75 0.10 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20F0 227.75 0.09 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20ED 227.50 0.09 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E9 228.00 0.09 20170922171127
B0 0002 00 00 00 00 80 FF FF 00 FF F838 F83B F83F 20E6 228.00 0.10 20170922171127
