Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 89 97 8B 8C 96 86 87 Time
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2912.00 222.00 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929094722
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2912.00 221.75 0.10 3.50 12.00 0.03 0.09 3.600 0.500 20170929094723
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2896.00 221.00 0.10 3.50 12.00 0.01 0.38 3.600 0.200 20170929094724
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 2896.00 221.00 0.10 3.50 12.00 0.01 0.09 3.600 0.200 20170929094725
B0 0002 00 00 00 00 80 FF FF 00 FF 29.50 30.00 31.50 2896.00 221.00 0.10 3.50 12.00 0.01 0.38 1.500 0.000 20170929094729
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 3680.00 221.50 0.10 5.25 0.00 0.00 0.00 0.000 0.000 20170929094733
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 4064.00 222.00 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094737
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 3984.00 221.50 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094742
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 4016.00 221.75 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094746
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.50 4016.00 221.25 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094751
B0 0843 00 00 00 00 80 FF FF 00 FF 29.00 30.00 31.50 3968.00 221.50 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094755
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.50 4000.00 221.00 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094800
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 4016.00 222.00 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094804
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3984.00 221.75 0.10 3.25 0.00 0.00 0.00 0.000 0.000 20170929094809
B0 0843 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 4000.00 222.25 0.10 3.25 0.00 0.00 0.00 0.700 0.200 20170929094812
B0 0841 00 00 00 00 00 FF FF 00 FF 28.50 29.50 31.00 4016.00 221.25 0.10 3.75 12.00 0.01 0.38 0.100 0.200 20170929094813
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3648.00 221.50 0.09 2.00 12.00 0.01 0.38 2.200 0.100 20170929094815
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3232.00 221.75 0.10 1.75 12.00 0.03 0.09 3.600 0.200 20170929094816
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 3024.00 222.00 0.10 2.50 12.00 0.01 0.38 3.600 0.100 20170929094817
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2944.00 221.50 0.10 3.50 12.00 0.03 0.38 3.600 0.200 20170929094818
B0 200B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 31.00 2912.00 222.00 0.10 0.00 0.00 0.00 0.00 0.000 0.000 20170929094822
B0 284B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 29.00 4160.00 0.00 0.00 0.00 0.00 0.00 0.00 0.000 0.000 20170929094827
B0 284B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 28.50 4112.00 0.00 0.00 0.00 0.00 0.00 0.00 0.000 0.000 20170929094831
B0 284B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 28.50 3968.00 0.00 0.00 0.00 0.00 0.00 0.00 0.000 0.000 20170929094836
B0 284B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 28.50 4016.00 0.00 0.00 0.00 0.00 0.00 0.00 0.000 0.000 20170929094840
B0 284B 00 00 38 00 80 FF FF 00 FF 28.50 29.50 28.50 3984.00 0.00 0.00 0.00 0.00 0.00 0.00 29.000 0.100 20170929094850
B0 0000 00 00 00 00 00 FF FF 00 FF 16.50 24.50 24.00 3008.00 221.75 0.27 13.00 12.00 0.01 0.09 0.900 0.000 20170929094851
B0 0002 00 00 00 00 80 FF FF 00 FF 23.00 28.00 29.50 3184.00 221.50 0.12 13.75 12.00 0.01 0.38 4.000 0.300 20170929094852
B0 0002 00 00 00 00 80 FF FF 00 FF 26.50 29.00 30.50 2976.00 221.50 0.10 2.50 12.00 0.03 0.09 3.900 0.300 20170929094853
B0 0002 00 00 00 00 80 FF FF 00 FF 27.50 29.50 31.00 2880.00 221.75 0.10 3.75 12.00 0.03 0.09 3.900 0.200 20170929094854
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2848.00 221.50 0.10 3.50 12.00 0.03 0.38 3.800 0.200 20170929094856
B0 0002 00 00 00 00 80 FF FF 00 FF 28.50 29.50 31.00 2832.00 221.75 0.10 3.50 12.00 0.03 0.09 3.700 0.200 20170929094857
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2832.00 221.50 0.10 3.50 12.00 0.03 0.09 3.800 0.200 20170929094858
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2832.00 222.00 0.10 3.50 12.00 0.03 0.09 3.800 0.000 20170929094859
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2848.00 222.00 0.10 3.50 12.00 0.01 0.38 3.800 0.100 20170929094900
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2848.00 221.75 0.10 3.50 12.00 0.01 0.09 3.700 0.300 20170929094901
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2864.00 221.25 0.10 3.50 12.00 0.03 0.38 3.700 0.200 20170929094903
B0 0002 00 00 00 00 80 FF FF 00 FF 29.00 29.50 31.00 2880.00 221.75 0.10 3.50 12.00 0.01 0.09 3.700 
