Address 79 7A 7B 7C 7D 7E 7F 80 81 82 8D 8E 8F 90 88 Time
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161357
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.25 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161358
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161359
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.25 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161400
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161401
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.50 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161402
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.25 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161403
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161404
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.50 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161405
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.25 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 222.75 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 223.00 20170922161406
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 222.75 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.25 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.25 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.25 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F83A F83B F83F 20BF 223.00 20170922161407
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83C F83F 20BF 223.00 20170922161408
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.25 20170922161408
B0 0002 00 00 00 00 80 FF FF 00 FF F839 F83B F83F 20BF 223.00 20170922161408
