Address 79 7A 7B 7C 7D 7E 7F 80 81 82 90 Time
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183759
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183759
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183759
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183800
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183801
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183802
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183803
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183804
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183805
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183806
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183807
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183808
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183809
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183810
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183811
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183812
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183813
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183814
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134E 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134F 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134F 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134F 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134C 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183815
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183816
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183817
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183818
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183819
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1349 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134F 20170505183820
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 134C 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183821
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183822
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183823
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183824
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183825
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183826
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183826
D0 0002 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183826
D0 0842 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183826
D0 0842 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1348 20170505183826
D0 0842 8200 E900 FF00 9400 40A0 FFFF 6900 0200 FFFF 1346 20170505183826
